path	bytes	kind	sha256	symlink_target	retention_class	reason_code	reason
scripts/font_generation/build_sbit_fixtures.py	44049	file	52f0715e3cc1f8d00144de9de73b6e1ded6880a175e3fdbeb94a4a8c9a39734a	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/build_sfnt_fixtures.py	10279	file	4640db8af54a34f98cecf08ef60c2b91ca5d305b711458080eee084963fa48bf	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/build_svg_fixtures.py	2479	file	fd16d152cf39ae623393346fcfe4ad004c9bdf9bb91a1d41b383515d2d792d0d	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/build_type1_fixtures.py	17281	file	52986207fc3b00fe61e0a5a1ff1fba9077904c4b254848d3097ac8b2e7d3b75c	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/build_type42_fixtures.py	3522	file	13fc9f2ee875760681c469c7fe07f28d64d9715924f81f1ce779abe36da84a47	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/generate_malformed_bdf_fixtures.py	3194	file	89123b8d972d23fadb063b619c5b8e42f1964901c490ddf6edff3396c41c637a	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/font_generation/generate_winfnt_fixtures.py	4842	file	66132995b881c3a91ebe9aea124e287f19cf16cffbafa4345e5d548ede5a2c5d	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/gen_unified_oracle.c	1276387	file	f43042db0192d20c6fef8f27eac75efa59dc904a993899fae66f4f5a8b501205	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/generate_c_contract_headers.py	3143	file	74c4a64476cae43283b2d71140388d0f7270a225fe79628910038b8cc45dbf67	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/generate_c_contract_macros.py	4118	file	b4674f200027fdc6f9334a871b32d7734a999351334a8faea01f34a130f6a7ed	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/generate_public_constants.py	7558	file	e0fe6503a0ab2da278124604a4e645cd3956c43a9af353942d1b386d8ed0a38d	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/generate_support_matrix.py	7645	file	c0f00644ccd1a13d2d828baf5135ffb9296b7ed398c713d29d68ff217856d761	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/generate_wasm_contract.py	11956	file	49ab60be437b72cf107c8133ba77019f2bde442b9ef9ea838fec42260f0f0dba	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/oracle_validator_modules.cmake	1406	file	88cce56df53ce5a215d2114e68cccd2255e8fbe107b64d14adf1a4d99bb65fd0	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/publish_release.py	3143	file	2ee11d09fadbdf2e5f1c1dabc0f24f441c3617d01c02fb21ebca91735b72f441	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/report_pending_route_buckets.py	3500	file	260eb78039a0c7d3b4dc9adf69eeced1a8071ede066d7b60c6ec65501e4aaa5e	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/run_runtime_parity.py	12775	file	ecf906eb8ca46ee1b3c992977b845999cc6fa3c47f915873f096ac488b8e5ea0	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/sync_package_licenses.py	1200	file	840f5b1c45bd99b7ab2477e12a835d3ff9e0a69fe58d5f5a011c0b57dfbbed2d	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/test_c_consumer.py	18969	file	f4474241ff512edab88d824d6c4e79f91c54a6541723d78a26336f6b1d8e8d65	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/test_rust_consumer.py	1140	file	bafe18d0313cc62551e0bebbf2e567b37bcae3a4d61b4e693779cd4f2174a62e	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/test_wasm_consumer.py	1995	file	5bc99613afeb0e3b8e6af09a3e8ff1356a284add969bbe0106b002965f2cef60	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
scripts/verify_release.py	12404	file	7e6f91899b85bf7711542fccf46e2ea4aa119c730e70f479b06b41741b237fcb	-	keep-tooling	R06	Maintained oracle, audit, benchmark, or deterministic generation tooling.
src/api.rs	66664	file	4def5f0ad9f487332e6c685d86f86f1e5bad7116c2e6bd3771268a4113abfc7c	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/blue_strings.rs	54107	file	bf3bb9470d2cb549c05231b05c6c0b54b5f74297ab3dd827a81c4c9cc66c7fbc	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/cjk.rs	40540	file	985e50f6ef473d3c4aab5b762af940a07d4fbe77b72d3828618304ad1afa18e6	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/coverage.rs	6853	file	92d7d81221b479f6b6305cc4b73e57310fdf328b26650df62a6529527f39b51f	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/globals.rs	19116	file	6ad96d3edc8331d376d0b63fbdc6f3a43ac1c58c07d50c34fb389e477d3d688f	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/globals_data.rs	55827	file	769a20e9f54e45e7ceee8c4afdd4964b5fe948d7c2dd577eae921b0e96f3fe2e	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/latin.rs	212572	file	4bfdb405c8ba5dede8791b77393532decaa34db2793298e85b1d62237f41a140	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/loader.rs	16460	file	6f5157d9dc99ee679e8769dfcca9a88bd1f3603c1a0d5b89841d2846cea360ae	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/mod.rs	1789	file	0b511ea3d22c0b3da36db0ddc3eeae0b85161331058e5798a85c777a82e97c8e	-	keep-runtime	R01	Published pure-Rust runtime source.
src/autohint/types.rs	13599	file	2183c65314d2be4967b7c7c864f046af1481957bd3bd78ca2b06354d29a5b9d7	-	keep-runtime	R01	Published pure-Rust runtime source.
src/casts.rs	5302	file	59b038bbd93c0e54b902106984f39cac037190a71ed89ddefe348f6acff67fd7	-	keep-runtime	R01	Published pure-Rust runtime source.
src/error.rs	8209	file	826d8e64f17705fa58f15c47724457bf60e285fee624eb581a9655a5830f9370	-	keep-runtime	R01	Published pure-Rust runtime source.
src/ffi/constants.rs	7125	file	8d35fd175ba401a0438b754094a0ab16816caa1ad35847d1c181a82848672f53	-	keep-runtime	R01	Published pure-Rust runtime source.
src/ffi/convert.rs	13969	file	b16c6b96de9d900b65506e56abe854ce13de7b648dc2297bc6b815446e0813c1	-	keep-runtime	R01	Published pure-Rust runtime source.
src/ffi/generated_constants.rs	48665	file	923d866b8f24e0ecb80dc841eb556b6f528532ddbfb585ee349f5d7354123a50	-	keep-generated-source	R10	Generated source required to build the runtime crate without the offline oracle.
src/ffi/handles.rs	521020	file	1fe9309b8b24043903f15a60a66a99307c303c638745b6c440f761b97d9f0758	-	keep-runtime	R01	Published pure-Rust runtime source.
src/ffi/mod.rs	12249	file	3679fd4ce7e7c9d07ceb0177de2abb4077259c10fc86d49bb7138930b01f65af	-	keep-runtime	R01	Published pure-Rust runtime source.
src/ffi/types.rs	39206	file	75e6000ce97a38753ef50eddf907ae33217beeede98673fa873537a1bdf538d2	-	keep-runtime	R01	Published pure-Rust runtime source.
src/fixed.rs	18666	file	8fcdf8158fd8a50574fcf37f31362cadafc440cfbde7f7ff10ce1669fdf9da83	-	keep-runtime	R01	Published pure-Rust runtime source.
src/font.rs	278280	file	5c75c142963ad076f9e05dbc86df7f16a2733f7e4d463e82562c5af468c2d00f	-	keep-runtime	R01	Published pure-Rust runtime source.
src/grays.rs	40113	file	80087b7281ce535ff3272b74a14dc925506db15fcccea63621d788e1b3df84a3	-	keep-runtime	R01	Published pure-Rust runtime source.
src/lib.rs	4410	file	00d8e5db952162c50d00b4a860503fed82105c8f1dc2a654c6c1fe26d3baffa5	-	keep-runtime	R01	Published pure-Rust runtime source.
src/outline.rs	1929	file	041ef18b3895b7801bfb78766da6056245bceb976f0b08b81fa49510f2ed3c0d	-	keep-runtime	R01	Published pure-Rust runtime source.
src/pfr.rs	14208	file	2e2f63fc05da4307923f013061874181905bc54b5f816bafc621c7151ea8393e	-	keep-runtime	R01	Published pure-Rust runtime source.
src/render.rs	96890	file	1d0da3d28173c4cb0ac9c8031f266092183c558c6f480fad74ec948fd2094052	-	keep-runtime	R01	Published pure-Rust runtime source.
src/scaler.rs	65795	file	d746c8100d03f8cebb82cc44f241c038d70a34a61a31601a2908afb68040caae	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tables.rs	13483	file	a463f9f812929a7b6e785ebb9a9e4413c07064f1a32d400387ba8b8e36aac389	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/cff.rs	40162	file	c75201e9d40c31b4b11411679442135eb6183e322d984eaec978d1005e081335	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/cmap.rs	38131	file	33935cef1a32be12287a8dd003befb2fda6e14fd38f0fb2a974eaa66d757b75b	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/fvar.rs	4897	file	965e7c2e18b040627a7e2015f3f72c10d7973a58b3af8f8830daa373d61aa1dc	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/gasp.rs	2423	file	d8398f9b2545d724b81bd2bc6263864742204bd55380dcab3ec2bee2a90e3126	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/glyf.rs	29946	file	e0d706d66f0bbae6ffd4395f3bf2bfdb4c3bd249ddaaf11ed4722b0927d4a336	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/gvar.rs	16829	file	1c8fb0e8d586d622c91bee2130ac02a45b04c3113cfac0124b827402c6ae6a94	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hdmx.rs	2748	file	681f64d06ca382ee6433063801aed417038b8186d0a7c7e978c837db7f2cd6e7	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/head.rs	3402	file	25f245359530a16b178c8276e0288fc3cbaf04e8f78cfaa441a95c5691b35765	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hhea.rs	1207	file	833ee991dd671e55275d36245f4781f9d44a4076008bdbddb42070d3c13d0927	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/exec.rs	113544	file	6edcfcc80aeaa6bc6fc0e230489c570805f0e0de93624a5373646c67f42d534c	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/gs.rs	12677	file	ba6e50c3abcbc304609dc87e8935a36ea9e518f352330ae001ccfe57c1dd43e0	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/iup.rs	5234	file	0f7f4df18b11ededa9bbdda817874d6df1c3518fbe4790d4f08ad56d3003ffee	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/mod.rs	18009	file	9c0de0381c0514f64a62d9c6018f85ca4c2bb9ff65e6457c449e347261da9d9a	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/tables.rs	2911	file	6e7c177a4e988ed454e932a2f30d2b51c1fb5f168a68e00d0b4c51992e40d6fe	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hinter/zone.rs	3573	file	03187da34d460d963fad19de792b4b7f30d09935f485ac729f53f0eeb8cc6c19	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hmtx.rs	2790	file	5bcabeca2555bddcf59f09cd06f4cd7f1aad03557d2eaba0234670cba7aa5cff	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/hvar.rs	2419	file	f0e5c2336e049c5d1a16246967919d20095b27848b3dbfd5949c80005a2b20ec	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/kern.rs	2755	file	4b2955a2f419373dcb8eb8a8126644e39aaea120b84a7031251d96839a67a8ef	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/loca.rs	3173	file	409ef0ad548dd59955e56dea3b6cfcda39701c7fd36ac2453bfd8597bd166da2	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/maxp.rs	3118	file	429ec75c7aa60f8e36aae2a7e48bce49c31f7251bdb3126ff3467770490db971	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/mod.rs	6838	file	dca5a05f40559dedee414548703c38b9c81991bf25b602e8a5839a232f593018	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/mvar.rs	3971	file	e5929e6fc95945b6d74a4fa0da321e6942c940da2c60f6589dab75365d29ccb6	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/name.rs	17640	file	807be208c125a706e621828ff8793a13e5d33425472744e8b60918ea93783954	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/os2.rs	7249	file	eca0f420ef51f9e1b327caa0d49684b0e302499fba4bf9f8cc9916a1507522de	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/post.rs	8905	file	389c32f1b1bb9df4ddd1d9eb17361fcbef5a25290edc5f792e62bad45823e7e4	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/sbit.rs	33776	file	ea831bb4aae69513ba439f19dd83230d7ac4b380e62b259e52129e9c90d51a1a	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/svg.rs	8078	file	945bb2321d835c67fb70c029910862fc7bf31f3ee05bfaf3f4e7427f71d3fea7	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/varstore.rs	12342	file	aac02a950bd62a500332871577ff6dfbf8149f1839db34c36cb517844e934365	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/vhea.rs	795	file	80835cb30dc06d39fa7d3479c46b93ed636c1fdcf68527c41617cb5bddf92846	-	keep-runtime	R01	Published pure-Rust runtime source.
src/tt/vmtx.rs	2753	file	07158df982ce8e4a2e1d406a1c62ff3d28f03af8f8113e45cb11709de843f459	-	keep-runtime	R01	Published pure-Rust runtime source.
tests/data/c_contract_inventory.json	18575	file	18971c9d993176afce82a66c33d7a15be8c33abef17c2c274daf71c6b2e06858	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/data/interface_map.json	46964	file	32fb23f2c7233f4aaf6a6dd54904f7e06e60291e4e93b9191646bc98f89d8ce5	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/data/perf_operation_matrix.json	6903	file	ee6f060cfd1bd0d3b034f8831a4b8fcbe3608cca6e2090bfa2af31f824ab0a97	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/external/rust-consumer/Cargo.toml.in	166	file	77e105e8689e3c60141f92f3982a4a7647e4f86b473e02f81704363f962aae55	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/external/rust-consumer/src/main.rs	1249	file	fabf68dc5c71d4cfbca671dc63151a15e8a9f69c46761b054e8a8d345924c715	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/facade_contracts.rs	15159	file	ee8c7c2612494adc095e96cc18917adab530706a0858f29e7c92c6968634ccde	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/THIRD_PARTY_NOTICES.md	2882	file	dad369439f83be906b9f194bf9a68275428d115f37c65d6b08054c9985f4606e	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/bzip2/not-bzip2.bin	30	file	f0bd10fc2ef9ac5ff8ba855a95fc17a63515a8a93b42d76c8a73c7e223fe5154	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/bzip2/small-streams.json	242	file	b2ef79426ee502cd752fe751f9d523ce1d1b1e102fca101e96c6fa0a9ffa65ff	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/bzip2/truncated.bz2	3	file	52db1c0fe993c221429e6cd213de70764d05566ab4cd155092b4a82cf195b530	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/bzip2/valid-pcf-header.pcf.bz2	45	file	8312ba2dde65abd83821d3bf59df452da16ce96f8dff0036c2c2e17893f1e7cc	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/bzip2/valid-pcf-header.raw	8	file	eb7d3c86dc6101a84bd974eaf828b1554f26464410e14d3c7179268c20a13d92	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/empty.gz	20	file	9ceffb7310338057cfe71a4ae1e2c98d2c485d81cdef906532a801f457a38d64	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/empty.raw	0	file	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/empty.zlib	8	file	b171e283c6145acf2b923098dbbc40ffc39b4f1db0212928f9869747376c4ac8	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/large-stream.gz	223	file	634486ab4d57cb81e5bbea3e86efa992bf170605abc2ff6e5f04111e152071a5	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/large-stream.raw	49205	file	6ff5071f12629b963bd3bd991e6b991a711cac2edd4d527e1ed6a8d1e0bf4dab	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-and-large-streams.json	402	file	05ad9afbc89758cdeeaa4fcb64c92715b8b1dc3e2c3a533781c879c981677629	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-stream.gz	54	file	07a1c1b6bf535cba333f4e4d94547518840293c4aefec4ac38aef754906563fa	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-stream.raw	464	file	e5b74dfd6e82088ffa98c3dc8cb89a0e1c3c046ac91a69c9342b92bcdfdef41d	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-text-and-empty-payloads.json	449	file	de2fb755aeaf09b72cb72ad0de4adabd955fdceb54a83acb412b9312859812a3	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-text.gz	67	file	aaed0f4af04d7a8c39a1154c10c068abeca87a787ef679a72752acdc7b7ddc70	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
tests/fixtures/compressed/gzip/small-text.raw	48	file	fb63295e83d7e12b2ffc43d720dd072460665db101402f9bc9a80eea54b181b1	-	keep-test-contract	R03	Maintained parity test, contract, focused fixture, source, or support file.
